ID,AGE,GENDER,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
520007,16-25,male,0-9y,high school,poverty,,before 2015,0,1,10238,,sedan,0,0,0,1
520036,26-39,female,10-19y,university,middle class,0.72549125,before 2015,1,1,10238,12000.0,sedan,0,2,0,0
520159,65+,female,30y+,none,working class,0.502938255,before 2015,1,0,10238,15000.0,sedan,1,0,2,0
520263,26-39,female,0-9y,none,middle class,0.554926066,after 2015,0,1,92101,15000.0,sedan,0,0,0,0
520318,16-25,female,0-9y,none,poverty,0.402912367,before 2015,0,0,32765,15000.0,sedan,0,0,0,1
520581,40-64,male,20-29y,high school,middle class,0.605015017,before 2015,0,0,10238,15000.0,sedan,0,1,1,0
520649,65+,male,30y+,high school,upper class,0.654795823,before 2015,1,1,10238,11000.0,sedan,4,1,5,0
520668,40-64,male,0-9y,high school,upper class,0.49940512,after 2015,1,1,32765,8000.0,sedan,0,0,0,0
520811,16-25,female,0-9y,none,poverty,0.524061287,before 2015,0,0,32765,15000.0,sports car,0,0,0,1
520901,26-39,female,0-9y,university,upper class,0.637347458,after 2015,0,0,10238,16000.0,sedan,0,0,0,0
520937,26-39,male,10-19y,none,poverty,,before 2015,1,1,10238,14000.0,sedan,1,0,0,0
520977,16-25,female,0-9y,high school,poverty,0.296457919,before 2015,0,1,10238,13000.0,sedan,0,0,0,0
521188,26-39,male,10-19y,university,upper class,0.66136585,after 2015,1,0,10238,15000.0,sedan,0,0,2,0
521217,16-25,male,0-9y,university,middle class,0.389165436,before 2015,0,0,10238,13000.0,sedan,0,0,0,0
521399,65+,female,30y+,high school,upper class,0.729830882,after 2015,1,0,32765,12000.0,sedan,4,0,0,0
521505,26-39,male,10-19y,university,upper class,0.741849431,after 2015,0,0,10238,16000.0,sedan,1,0,2,0
521571,40-64,female,10-19y,none,poverty,0.358256045,before 2015,0,1,10238,14000.0,sedan,0,0,0,1
521762,40-64,female,20-29y,high school,middle class,0.486344076,before 2015,1,1,10238,12000.0,sedan,4,0,3,0
521892,16-25,female,0-9y,none,working class,,before 2015,0,0,10238,18000.0,sedan,0,0,0,1
521921,65+,male,30y+,university,upper class,0.514828009,before 2015,1,1,10238,14000.0,sedan,1,0,2,0
522113,40-64,male,20-29y,high school,upper class,0.532227545,before 2015,0,1,10238,14000.0,sedan,1,2,3,0
522222,16-25,male,0-9y,university,working class,0.238106104,before 2015,0,1,10238,13000.0,sedan,0,0,0,1
522259,26-39,female,10-19y,high school,working class,0.479718152,before 2015,0,1,32765,11000.0,sedan,3,1,0,1
522326,26-39,male,0-9y,university,upper class,0.612666155,before 2015,1,1,32765,6000.0,sedan,0,0,0,0
522707,65+,male,30y+,high school,upper class,0.594458516,before 2015,1,0,10238,14000.0,sedan,4,0,4,0
522923,26-39,male,0-9y,university,upper class,0.644713644,before 2015,0,0,10238,15000.0,sedan,0,0,0,1
523076,40-64,male,20-29y,university,upper class,0.658567128,after 2015,1,1,10238,10000.0,sedan,3,1,2,0
523141,26-39,male,10-19y,high school,upper class,0.657959817,after 2015,0,1,10238,11000.0,sedan,1,0,1,0
523239,40-64,female,10-19y,university,middle class,0.58824024,after 2015,0,1,10238,16000.0,sedan,0,0,1,0
523455,26-39,female,10-19y,high school,middle class,0.438322037,before 2015,0,0,10238,17000.0,sedan,2,0,0,0
523548,65+,female,30y+,university,upper class,0.505469026,after 2015,1,1,32765,8000.0,sedan,4,1,2,0
523705,16-25,female,0-9y,high school,poverty,0.44251478,before 2015,0,1,10238,13000.0,sedan,0,0,0,0
523948,26-39,male,10-19y,university,middle class,0.44585012,before 2015,0,1,10238,14000.0,sedan,1,0,0,1
524160,40-64,female,20-29y,none,middle class,0.426612933,before 2015,1,1,32765,9000.0,sedan,9,0,1,0
524250,16-25,female,0-9y,high school,working class,0.334101504,before 2015,0,1,10238,15000.0,sedan,0,0,0,1
524309,65+,male,30y+,high school,upper class,0.628868848,before 2015,0,1,10238,14000.0,sedan,2,1,4,0
524391,26-39,Male,10-19y,high school,poverty,0.474285258,before 2015,0,0,10238,12000.0,sports car,1,0,3,0
524531,65+,male,0-9y,university,upper class,0.566480354,after 2015,1,1,92101,13000.0,sedan,0,0,0,1
524634,16-25,female,0-9y,none,working class,0.492603965,before 2015,0,1,10238,12000.0,sedan,0,0,0,0
524702,65+,FEMALE,10-19y,high school,middle class,0.545641354,before 2015,1,1,10238,14000.0,sedan,0,0,1,0
524877,16-25,female,0-9y,university,middle class,0.680911693,after 2015,0,1,10238,10000.0,sedan,0,0,0,0
524914,40-64,male,20-29y,high school,upper class,0.37692158,after 2015,1,1,10238,11000.0,sedan,4,0,9,0
525251,40-64,male,0-9y,university,middle class,0.586344861,before 2015,1,1,10238,8000.0,sports car,0,0,0,1
525347,26-39,male,10-19y,high school,middle class,0.514460526,before 2015,1,1,10238,13000.0,sports car,0,1,0,0
525386,65+,female,10-19y,university,upper class,0.692883636,before 2015,1,1,10238,10000.0,sedan,2,0,1,0
525422,26-39,male,0-9y,university,upper class,0.629297134,after 2015,1,1,10238,10000.0,sedan,0,0,0,0
525671,26-39,Male,10-19y,university,upper class,0.655961613,after 2015,1,1,32765,7000.0,sedan,2,1,1,0
525723,40-64,male,10-19y,high school,middle class,0.569701211,before 2015,1,1,10238,9000.0,sedan,3,0,2,0
525952,26-39,female,10-19y,high school,poverty,0.382004978,before 2015,0,1,10238,18000.0,sedan,0,0,0,1
526072,16-25,female,0-9y,university,poverty,0.501785734,before 2015,0,0,10238,,sedan,0,0,0,1
526446,26-39,male,10-19y,none,working class,0.389842997,after 2015,0,0,10238,12000.0,sedan,3,0,5,0
526513,40-64,female,10-19y,university,upper class,0.553483109,after 2015,1,1,10238,10000.0,sedan,2,0,1,0
526718,26-39,female,10-19y,high school,upper class,0.617497775,after 2015,1,0,32765,12000.0,sedan,3,0,0,0
526748,16-25,male,0-9y,university,middle class,0.435456192,before 2015,0,0,10238,13000.0,sedan,0,0,0,0
526761,26-39,male,10-19y,high school,working class,0.49521104,after 2015,1,0,32765,12000.0,sedan,2,0,0,1
526784,26-39,female,0-9y,university,upper class,0.489794629,after 2015,1,1,32765,10000.0,sedan,0,0,0,0
526996,40-64,female,10-19y,high school,upper class,0.633392666,before 2015,0,1,10238,16000.0,sedan,1,0,0,1
527006,40-64,female,0-9y,university,upper class,0.644414835,after 2015,0,1,10238,11000.0,sedan,0,0,0,0
527067,26-39,female,10-19y,high school,middle class,0.579613977,before 2015,0,1,10238,11000.0,sedan,0,0,0,0
527103,26-39,male,10-19y,none,poverty,0.441288788,before 2015,0,1,10238,16000.0,sedan,0,1,5,1
527258,26-39,male,10-19y,high school,working class,0.469417484,before 2015,1,1,32765,11000.0,sedan,4,2,0,0
527311,40-64,female,20-29y,university,upper class,0.678161055,after 2015,1,1,32765,6000.0,sedan,6,0,1,0
527357,26-39,female,10-19y,university,upper class,0.567914419,after 2015,1,0,10238,12000.0,sedan,1,0,1,0
527374,16-25,female,0-9y,none,poverty,0.439996383,after 2015,0,1,10238,14000.0,sedan,0,0,0,1
527389,65+,male,30y+,university,middle class,0.53534794,after 2015,1,1,10238,14000.0,sedan,7,0,2,0
527444,26-39,male,0-9y,university,upper class,0.688831803,after 2015,1,1,32765,13000.0,sedan,0,0,0,1
527488,16-25,FEMALE,0-9y,high school,poverty,0.157396822,before 2015,0,0,10238,15000.0,sedan,0,0,0,0
527636,40-64,MALE,20-29y,none,middle class,0.403580962,before 2015,0,1,32765,8000.0,sedan,7,0,1,1
527665,40-64,male,20-29y,high school,working class,0.48156798,before 2015,0,1,10238,12000.0,sedan,3,1,3,0
527739,26-39,male,10-19y,university,upper class,0.428728512,before 2015,0,0,10238,14000.0,sedan,2,0,0,0
527774,16-25,female,0-9y,high school,working class,0.518393864,after 2015,0,0,10238,16000.0,sedan,0,0,0,0
527784,26-39,female,10-19y,none,working class,0.477491654,before 2015,0,1,32765,10000.0,sedan,1,0,0,0
527814,26-39,male,10-19y,none,poverty,0.509041398,before 2015,0,1,10238,11000.0,sedan,1,0,3,1
527884,65+,female,30y+,high school,upper class,0.696348167,before 2015,1,1,10238,10000.0,sedan,2,0,0,0
528001,65+,female,30y+,high school,middle class,0.511758651,before 2015,1,1,10238,10000.0,sedan,2,1,4,0
528044,40-64,male,20-29y,high school,upper class,0.643157829,after 2015,1,1,10238,9000.0,sedan,2,0,1,0
528129,40-64,female,20-29y,university,upper class,0.705973408,after 2015,1,1,10238,10000.0,sedan,2,0,0,0
528269,26-39,female,10-19y,high school,working class,0.446496387,before 2015,0,1,32765,11000.0,sedan,2,1,0,0
528346,65+,male,20-29y,university,upper class,0.606721577,before 2015,1,1,10238,11000.0,sedan,6,0,1,0
528402,26-39,male,10-19y,high school,working class,0.50681535,before 2015,0,0,10238,16000.0,sedan,0,0,2,0
528413,26-39,female,0-9y,none,poverty,0.39365649,before 2015,0,1,10238,11000.0,sedan,0,0,0,0
528528,65+,male,30y+,high school,upper class,0.422567967,after 2015,1,1,10238,8000.0,sedan,7,2,7,0
528598,26-39,female,10-19y,university,upper class,0.587295922,before 2015,1,1,32765,13000.0,sedan,0,0,0,0
528757,16-25,male,0-9y,university,middle class,0.340346171,after 2015,0,0,10238,12000.0,sedan,0,0,0,0
528837,40-64,female,10-19y,high school,upper class,0.617364483,before 2015,0,0,32765,13000.0,sedan,3,0,0,0
528908,26-39,male,10-19y,high school,upper class,0.586404603,after 2015,1,1,32765,2000.0,sedan,3,0,1,0
528944,40-64,male,20-29y,university,upper class,0.715407037,before 2015,1,1,10238,13000.0,sedan,4,0,2,0
528992,16-25,male,0-9y,high school,middle class,,before 2015,0,0,10238,,sedan,0,0,0,1
529009,16-25,male,0-9y,high school,middle class,0.488642533,before 2015,1,1,10238,12000.0,sedan,0,0,0,1
529048,16-25,female,0-9y,none,poverty,0.261335712,before 2015,0,1,10238,,sedan,0,0,0,1
529067,26-39,male,10-19y,university,working class,0.432799038,before 2015,0,1,10238,13000.0,sedan,0,0,0,0
529208,65+,male,30y+,university,upper class,,before 2015,1,1,10238,9000.0,sedan,5,0,4,0
529269,16-25,female,0-9y,high school,working class,0.443994516,before 2015,1,0,10238,12000.0,sedan,0,0,0,1
529429,40-64,female,10-19y,high school,upper class,0.531358577,before 2015,1,1,10238,8000.0,sedan,3,0,4,0
529478,40-64,male,20-29y,university,upper class,0.516774756,after 2015,1,1,10238,11000.0,sedan,3,0,1,0
529498,16-25,male,0-9y,none,poverty,,before 2015,0,0,10238,13000.0,sedan,0,0,0,1
529539,40-64,male,10-19y,none,middle class,0.537910971,before 2015,1,1,10238,10000.0,sedan,1,0,5,0
529581,40-64,male,10-19y,university,upper class,0.638559498,after 2015,0,1,32765,14000.0,sedan,2,0,0,0
529598,26-39,female,10-19y,university,upper class,0.57888652,before 2015,1,1,32765,9000.0,sedan,0,1,0,0
529826,40-64,male,20-29y,none,working class,0.261476899,before 2015,1,1,10238,10000.0,sedan,0,1,4,0
530366,26-39,female,10-19y,none,middle class,0.416211451,before 2015,1,1,10238,12000.0,sedan,1,0,1,0
530396,16-25,female,0-9y,high school,middle class,0.485955753,before 2015,0,0,10238,13000.0,sedan,0,0,0,1
530628,65+,male,30y+,university,upper class,,after 2015,0,1,10238,8000.0,sedan,6,1,5,0
530697,26-39,Male,10-19y,university,upper class,0.635743613,before 2015,1,1,10238,10000.0,sedan,1,1,1,0
530755,16-25,male,0-9y,high school,poverty,,before 2015,1,1,10238,12000.0,sedan,0,0,0,1
530813,40-64,female,10-19y,university,middle class,0.641720248,before 2015,1,1,10238,10000.0,sedan,0,0,0,0
530893,26-39,female,10-19y,university,upper class,0.649930283,before 2015,0,0,10238,13000.0,sedan,0,1,2,1
530970,26-39,male,0-9y,none,working class,0.451519742,before 2015,0,0,10238,13000.0,sedan,0,0,0,1
531038,26-39,female,10-19y,high school,middle class,0.680624848,after 2015,0,1,10238,12000.0,sedan,0,0,0,0
531131,40-64,female,0-9y,university,upper class,0.62824356,before 2015,0,1,92101,12000.0,sedan,0,0,0,1
531250,65+,female,20-29y,high school,upper class,0.680937596,before 2015,1,1,32765,8000.0,sedan,4,0,2,0
531284,40-64,Male,20-29y,university,upper class,0.601625824,before 2015,0,1,10238,,sedan,2,2,1,0
531612,16-25,male,0-9y,high school,poverty,,before 2015,1,1,10238,9000.0,sedan,0,0,0,0
531749,26-39,male,10-19y,none,middle class,0.626961158,before 2015,1,1,92101,9000.0,sedan,1,0,0,0
531938,26-39,female,10-19y,university,middle class,0.688354399,after 2015,0,0,10238,,sports car,2,1,1,0
531981,65+,female,30y+,university,upper class,0.706051204,before 2015,0,1,10238,13000.0,sedan,1,2,2,0
532222,16-25,female,0-9y,high school,poverty,0.358756101,before 2015,0,1,32765,12000.0,sedan,0,0,0,1
532264,40-64,male,20-29y,high school,upper class,0.651855683,after 2015,1,1,92101,,sedan,4,1,5,0
532363,16-25,male,0-9y,none,working class,0.343895269,before 2015,0,0,32765,16000.0,sedan,0,0,0,0
532449,40-64,female,20-29y,none,middle class,,after 2015,1,1,10238,8000.0,sedan,3,0,0,0
532459,16-25,female,0-9y,high school,poverty,,before 2015,0,0,10238,18000.0,sports car,0,0,0,0
532528,26-39,female,10-19y,high school,working class,,before 2015,0,1,10238,,sedan,0,0,0,0
532542,16-25,male,0-9y,none,poverty,0.171946147,before 2015,0,0,21217,,sedan,0,0,0,1
532643,40-64,female,20-29y,high school,middle class,0.378697881,before 2015,0,1,21217,12000.0,sedan,2,0,1,1
532765,40-64,male,20-29y,university,upper class,0.646338541,before 2015,1,1,10238,12000.0,sedan,3,0,1,0
532832,16-25,female,0-9y,high school,poverty,0.482487352,before 2015,0,0,32765,14000.0,sedan,0,0,0,1
532841,26-39,male,10-19y,university,middle class,0.533807397,before 2015,0,0,32765,14000.0,sedan,1,0,2,1
532888,40-64,male,20-29y,none,working class,,before 2015,1,0,10238,14000.0,sedan,1,2,3,0
532904,40-64,female,20-29y,high school,middle class,0.630059524,before 2015,0,0,10238,15000.0,sedan,0,0,3,0
532912,40-64,female,20-29y,none,middle class,0.794243398,after 2015,1,1,10238,11000.0,sedan,1,1,1,0
533186,26-39,female,10-19y,high school,working class,0.50112583,after 2015,1,1,10238,,sedan,0,1,0,0
533249,40-64,female,10-19y,high school,middle class,0.510162203,after 2015,1,0,32765,7000.0,sedan,0,0,1,0
533402,40-64,male,20-29y,university,upper class,0.672014,before 2015,1,0,10238,13000.0,sedan,5,1,0,0
533665,40-64,male,20-29y,university,upper class,0.6239669,before 2015,1,0,10238,13000.0,sedan,1,0,0,0
533785,40-64,Male,20-29y,high school,upper class,0.629120159,after 2015,1,1,10238,10000.0,sedan,5,2,7,0
533795,16-25,male,0-9y,university,poverty,0.27030173,before 2015,0,0,10238,13000.0,sedan,0,0,0,1
533826,26-39,female,0-9y,university,upper class,0.68419154,before 2015,0,1,10238,14000.0,sedan,0,0,0,0
533851,40-64,male,20-29y,high school,middle class,0.559277836,after 2015,0,1,32765,9000.0,sedan,5,1,1,0
533949,40-64,male,10-19y,high school,middle class,0.43230393,before 2015,0,1,10238,10000.0,sports car,0,0,0,0
534080,40-64,male,10-19y,university,upper class,0.404602176,after 2015,1,0,10238,15000.0,sedan,0,0,0,0
534218,40-64,male,20-29y,high school,upper class,0.825912734,after 2015,1,1,10238,10000.0,sedan,2,1,0,0
534597,40-64,male,20-29y,none,middle class,0.297746859,after 2015,0,0,10238,12000.0,sedan,3,0,2,0
534758,16-25,male,0-9y,university,working class,0.486257753,before 2015,1,0,32765,12000.0,sedan,0,0,0,1
534886,65+,female,30y+,high school,upper class,0.588888906,before 2015,1,1,10238,12000.0,sedan,2,0,2,0
534966,26-39,female,0-9y,university,upper class,,before 2015,1,1,10238,10000.0,sedan,0,0,0,1
534988,40-64,female,10-19y,university,upper class,0.671070495,after 2015,1,1,32765,6000.0,sedan,2,0,2,0
535032,40-64,male,0-9y,university,upper class,0.774958406,before 2015,1,1,32765,9000.0,sedan,0,0,0,1
535043,26-39,female,10-19y,university,upper class,0.515345255,before 2015,1,1,32765,10000.0,sedan,0,0,0,0
535065,26-39,male,10-19y,university,middle class,0.495913655,before 2015,0,0,10238,18000.0,sedan,0,0,0,0
535095,65+,male,10-19y,university,upper class,,after 2015,1,1,10238,,sedan,3,0,0,0
535241,26-39,female,10-19y,university,poverty,0.300894098,before 2015,0,1,32765,,sedan,2,1,0,1
535293,16-25,female,0-9y,high school,working class,0.383314749,before 2015,0,0,10238,15000.0,sedan,0,0,0,1
535459,26-39,male,10-19y,high school,middle class,0.600731876,after 2015,0,0,10238,17000.0,sedan,2,0,1,0
535501,16-25,female,0-9y,high school,working class,0.411330821,before 2015,1,1,32765,9000.0,sedan,0,0,0,1
535573,16-25,female,0-9y,none,poverty,0.412724708,before 2015,1,1,32765,9000.0,sedan,0,0,0,1
535767,40-64,male,10-19y,none,upper class,,after 2015,1,1,10238,8000.0,sedan,3,0,4,0
535774,65+,male,0-9y,university,upper class,0.756354256,before 2015,1,1,10238,13000.0,sedan,0,0,0,0
535887,26-39,male,10-19y,none,poverty,0.322694868,before 2015,0,0,32765,10000.0,sedan,4,0,0,1
536135,26-39,male,10-19y,high school,middle class,0.404928851,before 2015,1,1,92101,11000.0,sedan,2,0,0,0
536394,26-39,male,10-19y,university,upper class,0.553279469,after 2015,1,0,32765,13000.0,sedan,0,0,0,0
536546,16-25,female,0-9y,university,middle class,0.546382543,before 2015,1,1,10238,12000.0,sedan,0,0,0,0
536597,26-39,female,10-19y,university,upper class,,after 2015,0,0,32765,11000.0,sedan,5,1,0,0
536715,26-39,female,0-9y,none,working class,0.303676066,before 2015,0,1,32765,6000.0,sedan,0,0,0,1
536756,16-25,male,0-9y,university,working class,0.327952643,before 2015,1,1,10238,11000.0,sedan,0,0,0,1
536859,40-64,male,10-19y,none,middle class,,before 2015,0,1,10238,17000.0,sports car,0,0,1,1
536951,40-64,male,0-9y,university,upper class,0.604396024,before 2015,1,1,10238,12000.0,sedan,0,0,0,1
537020,65+,female,20-29y,university,upper class,0.613102746,before 2015,1,1,32765,11000.0,sedan,2,0,1,0
537037,26-39,male,10-19y,high school,middle class,0.590927105,before 2015,0,0,10238,15000.0,sedan,0,1,0,0
537092,40-64,male,20-29y,university,upper class,0.670065657,after 2015,1,1,10238,,sedan,1,1,1,0
537205,26-39,female,10-19y,none,poverty,0.298974286,before 2015,0,1,10238,12000.0,sedan,0,0,1,0
537211,16-25,female,0-9y,none,poverty,0.344932878,before 2015,0,1,10238,8000.0,sedan,0,0,0,0
537328,26-39,male,10-19y,university,upper class,0.583057083,after 2015,1,1,10238,12000.0,sedan,0,0,1,0
537352,40-64,female,20-29y,none,poverty,0.238156629,before 2015,0,1,32765,8000.0,sedan,3,0,2,0
537387,65+,female,20-29y,university,upper class,0.692039801,before 2015,1,1,10238,11000.0,sedan,2,0,2,0
537546,65+,male,0-9y,university,upper class,,after 2015,1,1,10238,13000.0,sedan,0,0,0,0
537983,16-25,female,0-9y,high school,working class,0.398508074,before 2015,1,0,10238,11000.0,sedan,0,0,0,0
538003,26-39,female,10-19y,university,middle class,,before 2015,0,1,10238,9000.0,sedan,0,0,0,0
538031,16-25,male,0-9y,high school,working class,0.416901183,before 2015,0,0,10238,14000.0,sedan,0,0,0,1
538128,26-39,female,10-19y,none,poverty,,before 2015,0,0,10238,13000.0,sedan,0,0,0,0
538163,65+,male,0-9y,high school,middle class,0.40968117,before 2015,1,1,10238,9000.0,sedan,0,0,0,1
538225,16-25,female,0-9y,none,poverty,0.367943548,after 2015,1,1,10238,11000.0,sedan,0,0,0,0
538631,16-25,female,0-9y,none,working class,0.357545865,before 2015,1,1,32765,7000.0,sedan,0,0,0,1
538716,26-39,male,10-19y,high school,working class,0.337636946,before 2015,0,0,10238,15000.0,sedan,1,1,1,0
538823,65+,Female,30y+,university,upper class,0.780688756,before 2015,1,1,10238,10000.0,sedan,4,1,2,0
538916,16-25,female,0-9y,high school,poverty,0.415165094,before 2015,0,0,32765,13000.0,sedan,0,0,0,0
538937,16-25,male,0-9y,high school,poverty,0.17325367,after 2015,0,1,10238,12000.0,sedan,0,0,0,0
